ID;NAME;BRAND ID;BRAND;GROUP ID;GROUP NAME;SUBGROUP ID;SUBGROUP NAME;SPECIAL;TRAFFICLIGHT VALUE;PYRAMID VALUE;CARBS;SUGAR;ENERGY;PROTEINS;SATURATED FAT;FAT;SALT;SODIUM;FIBER
189;Leche desnatada;15;Central Lechera Asturiana;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.7;4.7;34;3.2;0.17;0.25;0.1;0.04;NaN
2215;Leche desnatada;121;Feiraco;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.8;4.8;35;3.2;0.2;0.3;0.1;0.04;NaN
2259;Leche desnatada;132;Lauki;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.8;4.8;33;3.1;NaN;0;0.13;0.052;NaN
1257;Leche desnatada 0% pro;49;Pascual;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;5;5;40;4.8;0;0;0.27;0.108;NaN
2211;Leche desnatada clásica;121;Feiraco;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.8;4.8;35;3.2;0.2;0.3;0.1;0.04;NaN
2265;Leche desnatada sin lactosa;131;Leyma;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.6;4.6;34;3.1;0;0;0.1;NaN;0
2320;Leche desnatada UHT calcio;131;Leyma;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.6;4.6;34;3.1;0.18;0.3;0.1;NaN;0
190;Leche en polvo desnatada;15;Central Lechera Asturiana;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;54.5;54.5;357;32.5;0.7;1;1.3;0.52;NaN
191;Leche en polvo entera;15;Central Lechera Asturiana;11;Lácteos;26;Leche-Bebidas lácteas;No;3;3;40.9;40.9;494;24.1;17.6;26;1.15;0.46;NaN
419;Leche enriquecida con calcio desnatada;49;Pascual;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;5.7;5.7;41;3.9;0.2;0.3;0.2;NaN;NaN
417;Leche enriquecida con calcio entera;49;Pascual;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;5.7;5.7;71;3.9;2.5;3.6;0.2;NaN;NaN
418;Leche enriquecida con calcio semidesnatada;49;Pascual;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;5.7;5.7;52;3.9;1.1;1.55;0.2;NaN;NaN
411;Leche entera;49;Pascual;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.8;4.8;64;3;2.5;3.6;0.12;0.048;NaN
519;Leche entera;15;Central Lechera Asturiana;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.6;4.6;63;3.1;2.4;3.6;0.1;0.04;NaN
2213;Leche entera;121;Feiraco;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.6;4.6;63;3.1;2.4;3.6;0.1;0.04;NaN
2260;Leche entera;132;Lauki;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.7;4.7;63;3;2.5;3.6;0.13;0.052;NaN
2209;Leche entera clásica;121;Feiraco;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.6;4.6;63;3.1;2.4;3.6;0.1;0.04;NaN
2262;Leche entera gran cremé;131;Leyma;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.6;4.6;51;3.1;2.12;0.16;NaN;NaN;NaN
512;Leche evaporada;15;Central Lechera Asturiana;11;Lácteos;26;Leche-Bebidas lácteas;No;3;3;9.7;9.7;133;6.7;5.1;7.5;0.25;0.1;NaN
1340;Leche fermentada actif fresa;30;Kaiku;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;12.7;12.5;65;2.9;0;0.1;0.25;NaN;0.7
468;Leche fermentada actif natural;30;Kaiku;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;14.5;14.4;84;3.1;0.9;1.4;0.25;NaN;0.6
907;Leche fermentada actimel natural;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;11.6;11.5;84;2.8;1.6;2.6;0.1;NaN;0
1267;Leche fermentada activia - natural 0%;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;1;3;5;5;42;4;0.2;0.4;0.2;0.08;NaN
444;Leche fermentada activia - natural azucarado;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;12.3;12.3;92;3.3;1.8;3;0.1;0.04;NaN
916;Leche fermentada activia - natural con soja;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;2;5;8.6;8.6;89;4.4;2.4;3.8;0.1;0.04;NaN
915;Leche fermentada activia  fibras 0% con muesli;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;5.8;5;49;4.6;0.1;0.5;0.15;NaN;1.3
1260;Leche fermentada activia con fresas;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;13.1;12.8;99;3.6;2;3.2;0.1;0.04;NaN
1261;Leche fermentada activia con frutas del bosque;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;13.1;13.1;99;3.6;2;3.2;0.2;0.08;NaN
913;Leche fermentada activia con frutos rojos 0%;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;6.2;5.9;47;4.4;0.1;0.1;0.2;0.08;NaN
1262;Leche fermentada activia con kiwi;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;6.4;6.3;48;4.4;0.1;0.2;0.1;0.04;NaN
1263;Leche fermentada activia con mango;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;12.9;12.8;99;3.5;2;3.3;0.13;0.052;NaN
1265;Leche fermentada activia con melocotón;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;6.4;6.1;47;4.4;0.1;0.1;0.1;0.04;NaN
1264;Leche fermentada activia con pera;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;13.4;13.1;100;3.5;2;3.2;0.1;0.04;NaN
1266;Leche fermentada activia con piña 0%;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;6;5.9;46;4.4;0.1;0.1;0.1;0.04;NaN
1276;Leche fermentada activia cremoso - coco;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;13.6;13.2;105;3.7;2.3;3.6;0.2;0.08;NaN
910;Leche fermentada activia cremoso 0% - sabor a mango;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;6.2;5.7;47;4.6;0.1;0.1;0.1;0.04;NaN
1273;Leche fermentada activia cremoso 0% cocktail de frutas;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;6.2;5.7;47;4.6;0.1;0.1;NaN;NaN;NaN
1274;Leche fermentada activia cremoso 0% vainilla de Madagascar;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;5.1;4.8;45;4.8;0.1;0.1;0.1;0.04;NaN
909;Leche fermentada activia cremoso lima-limón;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;13.7;13.2;103;3.7;2.1;3.4;0.2;0.08;NaN
1277;Leche fermentada activia espelta y semillas de amapola;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;14.5;12.9;118;4.2;2.1;4.3;0.13;NaN;1.8
1278;Leche fermentada activia fibras 0% con cereales;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;5.3;4;45;4.6;0.1;0.2;0.14;NaN;1.3
911;Leche fermentada activia fibras con cereales;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;13.5;12.6;104;3.8;2.1;3.3;0.13;NaN;1.8
914;Leche fermentada activia fibras con muesli;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;13.3;12.5;107;3.9;2.1;3.5;0.13;NaN;1.8
1281;Leche fermentada activia fruit fusion  arándanos y asaí;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;13.2;12.8;100;3.5;2.3;3.5;0.2;0.08;NaN
1282;Leche fermentada activia fruit fusion  mango y maracuyá;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;13.6;13.1;101;3.6;2.3;3.4;0.1;0.04;NaN
1279;Leche fermentada activia fruit fusion 0% albaricoque y mandarina;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;13.5;12.6;73;4.1;0.1;0.1;0.2;0.08;NaN
1280;Leche fermentada activia fruit fusion 0% fresa y granada;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;13.9;12.7;75;4.1;0.1;0.1;0.2;0.08;NaN
1283;Leche fermentada activia frutas 0% ciruela;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;6.7;6.1;51;4.5;0.1;0.1;0.1;0.04;NaN
1272;Leche fermentada activia natural;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;1;3;3.9;3.9;66;3.3;2.3;3.8;0.1;0.04;NaN
912;Leche fermentada activia natural edulcorado 0%;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;7;7;51;3.9;0.2;0.4;0.2;0.08;NaN
1284;Leche fermentada activia semillas y cereales 0% albaricoque y mix de cereales;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;7.2;5.9;60;5;0.1;0.9;0.15;NaN;1.2
1285;Leche fermentada activia semillas y cereales 0% quinoa y semillas de calabaza;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;7.3;5.5;58;4.9;0.1;0.7;0.15;NaN;1.1
1268;Leche fermentada benecol fresa;30;Kaiku;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;6;6;54;2.8;0.1;0.6;NaN;NaN;0.1
466;Leche fermentada benecol natural;30;Kaiku;11;Lácteos;44;Yogur-Leches fermentadas;No;2;5;15;5.9;90;2.7;0.1;6;NaN;NaN;NaN
465;Leche fermentada benecol zero;30;Kaiku;11;Lácteos;44;Yogur-Leches fermentadas;Sin lactosa;0;0;3.6;3.2;47.6;2.7;0.2;0.6;NaN;NaN;1.3
1269;Leche fermentada benecol zero frambuesa;30;Kaiku;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;3.9;3.5;49;2.8;0.2;0.6;NaN;NaN;1.1
1270;Leche fermentada benecol zero granada-limón;30;Kaiku;11;Lácteos;44;Yogur-Leches fermentadas;Sin lactosa;0;0;3.9;3.4;49;2.8;0.2;0.6;NaN;NaN;1.1
475;Leche fermentada bifi con avellanas;30;Kaiku;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;12.9;NaN;97;4.1;NaN;3.3;NaN;NaN;NaN
506;Leche fermentada bifidus con avellana;15;Central Lechera Asturiana;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;18.1;17.7;121;4.7;1.9;4;0.15;0.06;0.2
2286;Leche fermentada bifidus con avellanas;124;Larsa;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;17.2;16.7;126;4;3.1;4.6;0.1;0.04;NaN
2288;Leche fermentada bifidus con cereales;124;Larsa;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;16.6;15.3;112;3.8;2.2;3.3;0.1;0.04;NaN
508;Leche fermentada bifidus con fresa;15;Central Lechera Asturiana;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;15.8;15.3;106;4.5;1.8;2.7;0.15;0.06;0.1
505;Leche fermentada bifidus con higo y nuez;15;Central Lechera Asturiana;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;17.1;16.7;118;4.6;1.9;3.4;0.15;0.06;0.2
2287;Leche fermentada bifidus con higos;124;Larsa;11;Lácteos;44;Yogur-Leches fermentadas;No;3;5;14.9;14.6;104;3.7;2.2;3.3;0.1;0.04;NaN
2284;Leche fermentada bifidus natural;124;Larsa;11;Lácteos;44;Yogur-Leches fermentadas;No;1;3;4.6;4.6;72;3.9;2.8;4.2;0.1;0.04;NaN
503;Leche fermentada bifidus natural desnatado;15;Central Lechera Asturiana;11;Lácteos;44;Yogur-Leches fermentadas;No;1;3;5.4;5.4;39;4.2;0.07;0.1;0.15;0.06;0.1
2285;Leche fermentada bifidus natural desnatado;124;Larsa;11;Lácteos;44;Yogur-Leches fermentadas;No;1;3;5.1;5.1;39;4.3;0.1;0.1;0.2;0.08;NaN
472;Leche fermentada Lactobacillus GG 0% lactosa;30;Kaiku;11;Lácteos;44;Yogur-Leches fermentadas;Sin lactosa;3;5;17.2;15.3;82;3;0;0.1;0.1;NaN;NaN
448;Leche fermentada vitalinea - Pro Satisfacción Fresa;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;7.3;6.7;69;7.9;0.2;0.4;0.175;0.07;0.9
446;Leche fermentada vitalinea natural;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;1;3;4.3;4.3;39;3.9;0.2;0.4;0.15;NaN;0
447;Leche fermentada vitalinea natural edulcorado;17;Danone;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;7.1;7.1;51;4.1;0.2;0.4;0.15;NaN;0
1339;Leche fermentada vitaten frutos rojos;30;Kaiku;11;Lácteos;44;Yogur-Leches fermentadas;No;0;0;7.3;7;46;3.8;0;0.2;NaN;NaN;0.2
467;Leche fermentada vitaten tropical;30;Kaiku;11;Lácteos;44;Yogur-Leches fermentadas;No;3;0;8.3;8;51;3.8;0;0.2;0.25;NaN;0.2
2318;Leche pasterizada desnatada;131;Leyma;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.6;4.6;34;3.1;0.18;0.015;NaN;NaN;NaN
2317;Leche pasterizada semidesnatada;131;Leyma;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.6;4.6;4.5;3.1;0.9;0.08;NaN;NaN;NaN
2302;Leche pasteurizada entera;131;Leyma;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.6;4.6;51;3.1;2.12;0.16;NaN;NaN;NaN
412;Leche semidesnatada;49;Pascual;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.9;4.9;46;3;1.1;1.6;0.12;0.048;NaN
520;Leche semidesnatada;15;Central Lechera Asturiana;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.65;4.65;45;3.15;1;1.55;0.1;0.04;NaN
2214;Leche semidesnatada;121;Feiraco;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.7;4.7;46;3.1;1;1.6;0.1;0.04;NaN
2261;Leche semidesnatada;132;Lauki;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.7;4.7;46;3.1;1.1;1.6;0.13;0.052;NaN
2210;Leche semidesnatada clásica;121;Feiraco;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.7;4.7;46;3.1;1;1.6;0.1;0.04;NaN
2264;Leche semidesnatada sin lactosa;131;Leyma;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.6;4.6;46;3.2;0.9;1.5;0.125;NaN;0
2319;Leche semidesnatada UHT calcio;131;Leyma;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.6;4.6;45;3.1;0.9;0.08;NaN;NaN;NaN
2321;Leche semidesntada UHT hostelería;131;Leyma;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.6;4.6;45;3.1;0.9;0.08;NaN;NaN;NaN
416;Leche sin lactosa desnatada;49;Pascual;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;5;5;34;3.1;0.1;0.2;0.12;NaN;NaN
193;Leche sin lactosa desnatada;15;Central Lechera Asturiana;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.7;4.7;33;3.2;0.07;0.1;0.1;0.04;NaN
2295;Leche sin lactosa desnatada 0%;124;Larsa;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.7;NaN;33;3.2;NaN;0.1;NaN;NaN;NaN
2212;Leche sin lactosa desnatada Únicla;121;Feiraco;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.8;4.8;34;3.1;0.2;0.02;NaN;NaN;NaN
414;Leche sin lactosa entera;49;Pascual;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.8;4.8;64;3;2.5;3.6;0.12;NaN;NaN
415;Leche sin lactosa semidesnatada;49;Pascual;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.9;4.9;49;3.4;1.2;1.7;0.12;NaN;NaN
518;Leche sin lactosa semidesnatada;15;Central Lechera Asturiana;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.65;4.65;45;3.15;1;1.55;0.1;0.04;NaN
2294;Leche sin lactosa semidesnatada;124;Larsa;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.65;NaN;45;3.15;NaN;1.55;NaN;NaN;NaN
2251;Leche sin lactosa semidesnatada únicla;121;Feiraco;11;Lácteos;26;Leche-Bebidas lácteas;No;1;3;4.8;4.8;46;3.1;0.9;0.1;NaN;NaN;NaN
1102;Lechuga clásica;70;Florette;9;Verduras y hortalizas;24;Procesados;No;1;2A;1.1;0.3;18;1.4;0.1;0.3;0.05;NaN;2.5
1103;Lechuga iceberg;70;Florette;9;Verduras y hortalizas;24;Procesados;No;1;2A;2;2;15;0.9;0;0.1;0.03;0.012;1.2
325;Legumbres, macedonia en conserva;8;Bonduelle;12;Legumbres;12;Conserva;No;3;4;4.9;0.8;39;2.2;0.1;0.3;0.78;NaN;3.7
2625;Lenguado salvaje;157;Marisco Rías Bajas;14;Pescados y mariscos;35;Pescado entero y/o troceado;No;1;4;NaN;NaN;80;16.5;NaN;1.3;NaN;NaN;NaN
313;Lenteja castellana;36;Luengo;12;Legumbres;41;Secas;No;1;4;23;1.8;281;23;0.4;1.1;0.01;NaN;NaN
2121;Lenteja castellana;133;El Maragato;12;Legumbres;41;Secas;No;1;4;58.34;3.4;400;22.75;0.25;1.4;0.04;0.016;27
2122;Lenteja castellana de Castilla la Mancha;129;La Salmantina;12;Legumbres;41;Secas;No;1;4;56.41;NaN;350;24.98;NaN;0.76;NaN;NaN;NaN
2123;Lenteja castellana ecológica;129;La Salmantina;12;Legumbres;41;Secas;No;1;4;56.41;NaN;350;24.98;NaN;0.76;NaN;NaN;4.38
2061;Lenteja caviar;133;El Maragato;12;Legumbres;41;Secas;No;1;4;58.34;3.4;400;22.75;0.25;1.4;0.04;0.016;27
2124;Lenteja caviar;129;La Salmantina;12;Legumbres;41;Secas;No;1;4;55;NaN;350;26.28;NaN;0.87;NaN;NaN;4.72
316;Lenteja cocida;36;Luengo;12;Legumbres;12;Conserva;No;2;4;13;0;87;6.6;0;0;0.69;0.276;4.6
2024;Lenteja de la armuña;126;Legumbres Montes/La Buena Olla;12;Legumbres;41;Secas;No;1;4;42;NaN;291;26.91;NaN;1.7;NaN;NaN;NaN
2118;Lenteja francesa tipo du puy;133;El Maragato;12;Legumbres;41;Secas;No;1;4;58.34;3.4;400;22.75;0.25;1.4;0.04;0.016;27
2129;Lenteja lanzarote o verdina;129;La Salmantina;12;Legumbres;41;Secas;No;1;4;55;NaN;350;26.28;NaN;0.87;NaN;NaN;NaN
1087;Lenteja pardina;36;Luengo;12;Legumbres;41;Secas;No;1;4;23;1.8;281;23;0.4;1.1;NaN;NaN;38
2066;Lenteja pardina;126;Legumbres Montes/La Buena Olla;12;Legumbres;41;Secas;No;1;4;60.7;NaN;320;22;NaN;2;NaN;NaN;NaN
2119;Lenteja pardina;133;El Maragato;12;Legumbres;41;Secas;No;1;4;58.34;3.4;400;22.75;0.25;1.4;0.04;0.016;27
2126;Lenteja pardina ecológica;129;La Salmantina;12;Legumbres;41;Secas;No;1;4;60.1;NaN;350;25.4;NaN;1.01;NaN;NaN;11.2
2077;Lenteja pelada amarilla;129;La Salmantina;12;Legumbres;41;Secas;No;1;4;60.1;NaN;350;24.7;NaN;1.19;NaN;NaN;11.2
2128;Lenteja rápida;129;La Salmantina;12;Legumbres;41;Secas;No;1;4;55;NaN;350;26.28;NaN;0.87;NaN;NaN;4.72
2127;Lenteja roja pelada ecológica;129;La Salmantina;12;Legumbres;41;Secas;No;1;4;60;NaN;334;24.44;NaN;1.19;NaN;NaN;15.54
2125;Lenteja ston ecológica;129;La Salmantina;12;Legumbres;41;Secas;No;1;4;55;NaN;350;26.28;NaN;0.87;NaN;NaN;4.72
1088;Lenteja verdina;36;Luengo;12;Legumbres;41;Secas;No;1;4;23;1.8;281;23;0.4;1.1;NaN;NaN;38
2130;Lenteja verdina de puy;129;La Salmantina;12;Legumbres;41;Secas;No;1;4;55;NaN;350;26.28;NaN;0.87;NaN;NaN;4.72
2120;Lenteja verdina/lanzarote;133;El Maragato;12;Legumbres;41;Secas;No;1;4;58.34;3.4;400;22.75;0.25;1.4;0.04;0.016;27
1754;Lentejas bio;93;El Granero Integral;12;Legumbres;41;Secas;No;1;4;52.6;2.4;351;25.8;0.5;1.7;0.012;0.005;10.7
2062;Lentejas castellanas;128;La Pedriza;12;Legumbres;41;Secas;No;1;4;54;NaN;365;22.1;NaN;0.8;NaN;NaN;4.4
2031;Lentejas cocidas;130;Gvtarra;12;Legumbres;12;Conserva;No;2;4;8.1;0;56;4.2;0;0;0.6;0.24;3.4
2037;Lentejas cocidas;127;Jae;12;Legumbres;12;Conserva;No;3;4;15.19;NaN;91.98;7.13;NaN;0.3;NaN;NaN;NaN
2090;Lentejas cocidas, puerros y zanahorias;130;Gvtarra;12;Legumbres;12;Conserva;No;2;4;8.1;0;56;4.2;0;0;0.6;0.24;3.4
1755;Lentejas dupuy bio;93;El Granero Integral;12;Legumbres;41;Secas;No;1;4;63.35;2.03;352;24.63;0.15;1.06;0.015;0.006;10.7
3888;Lentejas dupuy pequeñas;114;Biográ;12;Legumbres;41;Secas;No;1;4;49.3;2.5;309;23.5;0.2;1.4;0.04;0.016;1.1
2083;Lentejas pardinas;128;La Pedriza;12;Legumbres;41;Secas;No;1;4;54;NaN;365;22.1;NaN;0.8;NaN;NaN;4.4
3889;Lentejas rojas;114;Biográ;12;Legumbres;41;Secas;No;1;4;67.4;2.4;376;23.7;0.2;1.3;NaN;NaN;3.9
1756;Lentejas rojas bio;93;El Granero Integral;12;Legumbres;41;Secas;No;1;4;54.9;2.3;362;27.2;0.6;2.6;0.003;0.001;5.2
2019;Lentejas rojas peladas;123;La Finestra sul Cielo;12;Legumbres;41;Secas;No;1;4;44.6;1.5;321;23.7;0.3;1.6;0.1;0.04;16.8
2020;Lentejas verdes;123;La Finestra sul Cielo;12;Legumbres;41;Secas;No;1;4;60.08;2.03;352;25.8;0.3;1.06;0.06;0.024;11.2
3890;Lentejas verdes;114;Biográ;12;Legumbres;41;Secas;No;1;4;29.58;NaN;353;25.8;NaN;1;NaN;NaN;30.5
2043;Lentejas verdinas;128;La Pedriza;12;Legumbres;41;Secas;No;1;4;54;NaN;365;22.1;NaN;0.8;NaN;NaN;4.4
2675;Limonísima arándanos;170;Zumosol;5;Bebidas no alcohólicas;5;Bebidas de frutas;No;3;0;11.1;11.1;45;0.1;0;0;0.001;0.0004;0.1
2676;Limonísima hierbabuena;170;Zumosol;5;Bebidas no alcohólicas;5;Bebidas de frutas;No;3;0;11.1;11.1;45;0.1;0;0;0.001;0.0004;0.1
2677;Limonísima original;170;Zumosol;5;Bebidas no alcohólicas;5;Bebidas de frutas;No;3;0;11.1;11.1;45;0.1;0;0;0.001;0.0004;0.1
1568;Lomo cebo ibérico, caña;28;Incarlopsa;6;Carnes;9;Charcutería;No;3;5;1;0.5;319;36;6.8;19;2.4;0.96;NaN
1613;Lomo ibérico n/u legado ibérico, caña;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;1;NaN;324;35;NaN;20;5.5;2.2;NaN
1569;Lomo ibérico, cabecero;28;Incarlopsa;6;Carnes;9;Charcutería;No;3;5;1.4;1.4;403.1;29.4;13.4;31.1;4.5;1.8;NaN
2626;Lubina salvaje;157;Marisco Rías Bajas;14;Pescados y mariscos;35;Pescado entero y/o troceado;No;1;4;NaN;NaN;86;18;NaN;1.3;NaN;NaN;NaN
3013;Macadamias saladas;144;Frit Ravich;17;Frutos secos y semillas;24;Procesados;No;3;4;15;5.5;724;7.9;12;69;0.4;0.16;4.7
1712;Macarrones con tomate y albahaca bio;93;El Granero Integral;7;Cereales;34;Pasta;No;1;1;70.8;3.5;350;10.4;0.5;1.9;0.007;0.003;4.1
1704;Macarrones de avena integral bio;93;El Granero Integral;7;Cereales;34;Pasta;No;1;1;59;1.6;379;13;1.6;8.1;0;0;9
1705;Macarrones de centeno bio;93;El Granero Integral;7;Cereales;34;Pasta;No;1;1;62;3.3;336;10;0.5;2.2;0;0;14
1706;Macarrones de espelta integral bio;93;El Granero Integral;7;Cereales;34;Pasta;No;1;1;69.85;4.29;329;11.36;0.08;0.48;0.03;0.012;6.51
1707;Macarrones integrales bio;93;El Granero Integral;7;Cereales;34;Pasta;No;1;1;64.6;7.8;353;12;0.6;3.2;0.02;0.008;6.8
2544;Machas al natural;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;6;0;110;16;0.7;2;1;0.4;NaN
220;Magdalena estilo casero;19;Dulcesol;7;Cereales;7;Bollería;No;3;5;50;26;486;5.8;4.9;29;1;0.4;1
219;Magdalena redonda;19;Dulcesol;7;Cereales;7;Bollería;No;3;5;55;32;459;5;3.2;24;0.54;0.216;1.5
767;Magdalenas;67;La Bella Easo;7;Cereales;7;Bollería;No;3;5;52.5;31.2;452;5.5;4.1;24;0.23;0.092;1.5
772;Magdalenas 0% azúcares;67;La Bella Easo;7;Cereales;7;Bollería;No;3;5;53;0;444;4.4;4.1;23;0.54;NaN;1.5
773;Magdalenas con pepitas de chocolate;67;La Bella Easo;7;Cereales;7;Bollería;No;3;5;51;30;446;NaN;2.6;19;0.35;0.14;0.8
212;Magdalenas Glorias;19;Dulcesol;7;Cereales;7;Bollería;No;3;5;53;30;445;5.8;2.9;23;0.88;0.352;1.4
88;Magdalenas valencianas;19;Dulcesol;7;Cereales;7;Bollería;No;3;5;51;27;454;5.6;3.5;25;0.71;0.284;1.5
3810;Maíz de grano para palomitas;114;Biográ;7;Cereales;14;Al natural/Tostado;No;1;0;67;0;365;9.4;0.67;4.7;0.1;0.04;7.3
2843;Maíz dulce;150;Helio's;9;Verduras y hortalizas;12;Conserva;No;2;2A;13.2;9.7;69;2.5;NaN;0.6;NaN;NaN;2.5
288;Maíz dulce;8;Bonduelle;9;Verduras y hortalizas;12;Conserva;No;2;2A;10.8;5.2;80;2.9;0.5;1.9;0.4;NaN;3.8
284;Maíz dulce al natural;23;Gigante Verde;9;Verduras y hortalizas;12;Conserva;No;1;2A;10.5;5;61;2.5;0.2;1;0.025;0.01;2.7
285;Maíz dulce clásico original;23;Gigante Verde;9;Verduras y hortalizas;12;Conserva;No;3;2A;18.4;3.1;90;2.5;0.1;0.7;0.8;0.31;2
289;Maíz dulce ecológico bio;8;Bonduelle;9;Verduras y hortalizas;12;Conserva;No;2;2A;10.8;5.2;80;2.9;0.5;1.9;0.4;NaN;3.8
2867;Maíz dulce en grano al natural;150;Helio's;9;Verduras y hortalizas;12;Conserva;No;2;2A;13.2;9.7;69;2.5;NaN;0.6;NaN;NaN;2.5
287;Maíz dulce light;23;Gigante Verde;9;Verduras y hortalizas;12;Conserva;No;2;2A;11;5.5;63;2.5;0.2;1;0.6;0.22;2.7
286;Maíz dulce nuevo clásico;23;Gigante Verde;9;Verduras y hortalizas;12;Conserva;No;2;2A;11;5.5;63;2.5;0.2;1;0.7;0.27;2.7
290;Maíz dulce vital sin sal;8;Bonduelle;9;Verduras y hortalizas;12;Conserva;No;1;2A;10.9;6.3;80;3.1;0.4;1.9;0.008;NaN;3.3
3018;Maíz frito;144;Frit Ravich;7;Cereales;27;Maíz;No;3;5;72;0.7;436;7;4.9;12;1.5;0.6;6.3
93;Maíz frito mistercorn original;25;Grefusa;7;Cereales;27;Maíz;No;3;5;60.8;1.3;471;8;2.9;20.3;2.25;0.9;6.5
